launch_id,launch_time_utc,Location,Status Mission,label_prelim,Datum,latitude,longitude
1887,1989-06-07 05:12:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jun 07, 1989 05:12 UTC",62.9256,40.577
1888,1989-06-05 22:37:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Mon Jun 05, 1989 22:37 UTC",,
1889,1989-05-22 01:40:00+00:00,"SLV LP, Satish Dhawan Space Centre, India",Partial Failure,Atrasado,"Mon May 22, 1989 01:40 UTC",,
1890,1989-05-10 19:47:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed May 10, 1989 19:47 UTC",28.396837,-80.605659
1891,1989-05-04 18:46:00+00:00,"LC-39B, Kennedy Space Center, Florida, USA",Success,OK,"Thu May 04, 1989 18:46 UTC",28.572872,-80.64898
1892,1989-04-04 18:36:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Apr 04, 1989 18:36 UTC",62.9256,40.577
1893,1989-04-02 02:28:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Sun Apr 02, 1989 02:28 UTC",,
1894,1989-03-24 21:50:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Mar 24, 1989 21:50 UTC",28.396837,-80.605659
1895,1989-03-24 13:38:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Mar 24, 1989 13:38 UTC",62.9256,40.577
1896,1989-03-13 14:57:00+00:00,"LC-39B, Kennedy Space Center, Florida, USA",Success,OK,"Mon Mar 13, 1989 14:57 UTC",28.572872,-80.64898
1897,1989-03-06 23:29:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Mon Mar 06, 1989 23:29 UTC",,
1898,1989-02-28 04:04:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Feb 28, 1989 04:04 UTC",62.9256,40.577
1899,1989-02-26 15:36:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Sun Feb 26, 1989 15:36 UTC",62.9256,40.577
1900,1989-02-22 03:28:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Feb 22, 1989 03:28 UTC",62.9256,40.577
1901,1989-02-21 23:30:00+00:00,"Mu Pad, Uchinoura Space Center, Japan",Success,OK,"Tue Feb 21, 1989 23:30 UTC",,
1902,1989-02-15 11:00:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Feb 15, 1989 11:00 UTC",45.9647,63.305
1903,,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Feb 14, 1989",62.9256,40.577
1904,1989-02-14 18:30:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Feb 14, 1989 18:30 UTC",28.396837,-80.605659
1905,1989-02-14 04:21:00+00:00,"Site 43/3, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Feb 14, 1989 04:21 UTC",62.9256,40.577
1906,1989-02-10 15:13:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Feb 10, 1989 15:13 UTC",62.9256,40.577
1907,1989-01-27 01:21:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Jan 27, 1989 01:21 UTC",,
1908,1988-12-28 05:27:00+00:00,"Site 43/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Dec 28, 1988 05:27 UTC",62.9256,40.577
1909,,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Dec 23, 1988",62.9256,40.577
1910,1988-12-22 14:15:00+00:00,"Site 43/3, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Dec 22, 1988 14:15 UTC",62.9256,40.577
1911,1988-12-22 12:40:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Thu Dec 22, 1988 12:40 UTC",28.246,102.026
1912,1988-12-11 00:33:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Sun Dec 11, 1988 00:33 UTC",,
1913,1988-12-02 14:30:00+00:00,"LC-39B, Kennedy Space Center, Florida, USA",Success,OK,"Fri Dec 02, 1988 14:30 UTC",28.572872,-80.64898
1914,1988-11-23 14:50:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Nov 23, 1988 14:50 UTC",45.9647,63.305
1915,1988-11-18 00:12:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Nov 18, 1988 00:12 UTC",45.9647,63.305
1916,1988-11-15 03:00:00+00:00,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Tue Nov 15, 1988 03:00 UTC",45.9647,63.305
1917,1988-11-06 18:03:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Sun Nov 06, 1988 18:03 UTC",34.742027,-120.572433
1918,1988-10-28 02:17:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Oct 28, 1988 02:17 UTC",,
1919,1988-10-25 18:02:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Oct 25, 1988 18:02 UTC",62.9256,40.577
1920,1988-10-11 08:01:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Oct 11, 1988 08:01 UTC",62.9256,40.577
1921,1988-10-03 22:23:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Oct 03, 1988 22:23 UTC",62.9256,40.577
1922,1988-09-29 15:37:00+00:00,"LC-39A, Kennedy Space Center, Florida, USA",Success,OK,"Thu Sep 29, 1988 15:37 UTC",28.572872,-80.64898
1923,1988-09-29 09:07:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Sep 29, 1988 09:07 UTC",62.9256,40.577
1924,1988-09-24 10:02:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Sat Sep 24, 1988 10:02 UTC",34.742027,-120.572433
1925,,"Pad 1, Palmachim Airbase, Israel",Success,OK,"Mon Sep 19, 1988",31.887,34.692
1926,1988-09-16 09:59:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Fri Sep 16, 1988 09:59 UTC",30.401,130.976
1927,1988-09-08 23:00:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Sep 08, 1988 23:00 UTC",,
1928,1988-09-06 20:30:00+00:00,"Taiyuan Satellite Launch Center, China",Success,OK,"Tue Sep 06, 1988 20:30 UTC",38.849,111.608
1929,1988-09-05 09:25:00+00:00,"SLC-4W, Vandenberg AFB, California, USA",Success,OK,"Mon Sep 05, 1988 09:25 UTC",34.742027,-120.572433
1930,1988-09-02 12:05:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Fri Sep 02, 1988 12:05 UTC",28.396837,-80.605659
1931,1988-08-30 14:14:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Aug 30, 1988 14:14 UTC",62.9256,40.577
1932,1988-08-05 07:29:00+00:00,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Success,OK,"Fri Aug 05, 1988 07:29 UTC",40.96,100.298
1933,1988-07-31 09:18:00+00:00,"SLV LP, Satish Dhawan Space Centre, India",Failure,Atrasado,"Sun Jul 31, 1988 09:18 UTC",,
1934,1988-07-28 11:20:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jul 28, 1988 11:20 UTC",62.9256,40.577
1935,1988-07-26 05:01:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jul 26, 1988 05:01 UTC",62.9256,40.577
1936,1988-07-21 23:12:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Thu Jul 21, 1988 23:12 UTC",,
1937,1988-07-18 22:28:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Jul 18, 1988 22:28 UTC",62.9256,40.577
1938,1988-07-14 11:40:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jul 14, 1988 11:40 UTC",62.9256,40.577
1939,1988-07-05 09:45:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jul 05, 1988 09:45 UTC",62.9256,40.577
1940,,"Site 86/1, Kapustin Yar, Russia",Success,OK,"Wed Jun 22, 1988",,
1941,1988-06-21 16:26:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jun 21, 1988 16:26 UTC",62.9256,40.577
1942,1988-06-15 11:19:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Jun 15, 1988 11:19 UTC",,
1943,1988-06-14 03:17:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jun 14, 1988 03:17 UTC",62.9256,40.577
1944,1988-06-01 07:40:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jun 01, 1988 07:40 UTC",62.9256,40.577
1945,1988-05-30 07:59:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Mon May 30, 1988 07:59 UTC",62.9256,40.577
1946,1988-05-28 02:49:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat May 28, 1988 02:49 UTC",45.9647,63.305
1947,1988-05-26 15:27:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Thu May 26, 1988 15:27 UTC",62.9256,40.577
1948,1988-05-17 23:58:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Tue May 17, 1988 23:58 UTC",,
1949,1988-05-15 09:20:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun May 15, 1988 09:20 UTC",45.9647,63.305
1950,1988-04-20 05:48:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Apr 20, 1988 05:48 UTC",45.9647,63.305
1951,1988-04-05 14:31:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Apr 05, 1988 14:31 UTC",62.9256,40.577
1952,1988-03-25 19:50:00+00:00,"SM Launch Tab, San Marco Launch Platform, Kenya",Success,OK,"Fri Mar 25, 1988 19:50 UTC",,
1953,1988-03-22 14:07:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Mar 22, 1988 14:07 UTC",62.9256,40.577
1954,1988-03-17 20:55:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Mar 17, 1988 20:55 UTC",62.9256,40.577
1955,1988-03-17 06:43:00+00:00,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Mar 17, 1988 06:43 UTC",45.9647,63.305
1956,1988-03-15 18:49:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Mar 15, 1988 18:49 UTC",62.9256,40.577
1957,1988-03-14 14:21:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Mar 14, 1988 14:21 UTC",45.9647,63.305
1958,1988-03-11 23:28:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Fri Mar 11, 1988 23:28 UTC",,
1959,1988-03-11 06:38:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Mar 11, 1988 06:38 UTC",45.9647,63.305
1960,1988-03-11 00:18:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Mar 11, 1988 00:18 UTC",62.9256,40.577
1961,1988-03-07 12:41:00+00:00,"LC-3, Xichang Satellite Launch Center, China",Success,OK,"Mon Mar 07, 1988 12:41 UTC",28.246,102.026
1962,1988-02-26 09:31:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Feb 26, 1988 09:31 UTC",62.9256,40.577
1963,1988-02-19 10:05:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Fri Feb 19, 1988 10:05 UTC",30.401,130.976
1964,1988-02-03 05:53:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Wed Feb 03, 1988 05:53 UTC",34.742027,-120.572433
1965,1988-01-30 10:59:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Jan 30, 1988 10:59 UTC",62.9256,40.577
1966,1988-01-15 03:49:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Jan 15, 1988 03:49 UTC",62.9256,40.577
1967,1987-12-23 20:22:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Dec 23, 1987 20:22 UTC",62.9256,40.577
1968,1987-12-21 22:35:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Dec 21, 1987 22:35 UTC",62.9256,40.577
1969,,"Site 86/1, Kapustin Yar, Russia",Success,OK,"Sun Dec 20, 1987",,
1970,1987-12-15 13:30:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Dec 15, 1987 13:30 UTC",62.9256,40.577
1971,1987-12-12 05:40:00+00:00,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Dec 12, 1987 05:40 UTC",45.9647,63.305
1972,1987-12-01 14:15:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Dec 01, 1987 14:15 UTC",62.9256,40.577
1973,1987-11-29 03:27:00+00:00,"SLC-40, Cape Canaveral AFS, Florida, USA",Success,OK,"Sun Nov 29, 1987 03:27 UTC",28.396837,-80.605659
1974,1987-11-21 02:19:00+00:00,"ELA-2, Guiana Space Centre, French Guiana, France",Success,OK,"Sat Nov 21, 1987 02:19 UTC",,
1975,1987-10-26 21:32:00+00:00,"SLC-4E, Vandenberg AFB, California, USA",Success,OK,"Mon Oct 26, 1987 21:32 UTC",34.742027,-120.572433
1976,1987-10-20 09:08:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Oct 20, 1987 09:08 UTC",62.9256,40.577
1977,1987-10-14 12:35:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Oct 14, 1987 12:35 UTC",62.9256,40.577
1978,1987-10-10 21:48:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Oct 10, 1987 21:48 UTC",45.9647,63.305
1979,1987-09-16 00:45:00+00:00,"ELA-1, Guiana Space Centre, French Guiana, France",Success,OK,"Wed Sep 16, 1987 00:45 UTC",,
1980,1987-09-09 07:15:00+00:00,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Success,OK,"Wed Sep 09, 1987 07:15 UTC",40.96,100.298
1981,1987-09-07 23:50:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Sep 07, 1987 23:50 UTC",62.9256,40.577
1982,1987-08-28 08:20:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Aug 28, 1987 08:20 UTC",45.9647,63.305
1983,,"Site 86/1, Kapustin Yar, Russia",Success,OK,"Thu Aug 27, 1987",,
1984,1987-08-27 09:20:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Thu Aug 27, 1987 09:20 UTC",30.401,130.976
1985,1987-08-18 02:26:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Aug 18, 1987 02:26 UTC",62.9256,40.577
1986,1987-08-05 06:39:00+00:00,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Success,OK,"Wed Aug 05, 1987 06:39 UTC",40.96,100.298
1987,1987-08-01 03:59:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Aug 01, 1987 03:59 UTC",45.9647,63.305
1988,1987-07-16 04:25:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jul 16, 1987 04:25 UTC",62.9256,40.577
1989,1987-07-14 14:00:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jul 14, 1987 14:00 UTC",62.9256,40.577
1990,1987-07-10 15:35:00+00:00,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Jul 10, 1987 15:35 UTC",45.9647,63.305
1991,1987-07-06 21:59:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Jul 06, 1987 21:59 UTC",62.9256,40.577
1992,1987-07-01 19:35:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jul 01, 1987 19:35 UTC",62.9256,40.577
1993,1987-06-23 07:37:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jun 23, 1987 07:37 UTC",62.9256,40.577
1994,1987-06-20 02:34:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Sat Jun 20, 1987 02:34 UTC",34.742027,-120.572433
1995,1987-06-18 21:33:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Jun 18, 1987 21:33 UTC",45.9647,63.305
1996,1987-06-16 17:51:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jun 16, 1987 17:51 UTC",62.9256,40.577
1997,1987-06-12 07:40:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Jun 12, 1987 07:40 UTC",62.9256,40.577
1998,1987-06-09 14:45:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Jun 09, 1987 14:45 UTC",62.9256,40.577
1999,1987-06-04 18:50:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jun 04, 1987 18:50 UTC",62.9256,40.577
2000,1987-05-15 17:30:00+00:00,"Site 250, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri May 15, 1987 17:30 UTC",45.9647,63.305
2001,1987-05-15 15:45:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Fri May 15, 1987 15:45 UTC",34.742027,-120.572433
2002,1987-05-13 05:40:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed May 13, 1987 05:40 UTC",45.9647,63.305
2003,1987-04-26 23:59:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Sun Apr 26, 1987 23:59 UTC",62.9256,40.577
2004,1987-04-08 03:51:00+00:00,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Apr 08, 1987 03:51 UTC",45.9647,63.305
2005,1987-03-26 21:22:00+00:00,"SLC-36B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Mar 26, 1987 21:22 UTC",28.396837,-80.605659
2006,1987-03-24 06:39:00+00:00,"SLV LP, Satish Dhawan Space Centre, India",Failure,Atrasado,"Tue Mar 24, 1987 06:39 UTC",,
2007,1987-03-18 08:30:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Mar 18, 1987 08:30 UTC",45.9647,63.305
2008,1987-03-13 13:12:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Mar 13, 1987 13:12 UTC",62.9256,40.577
2009,1987-03-03 15:02:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Mar 03, 1987 15:02 UTC",62.9256,40.577
2010,1987-02-20 04:43:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Feb 20, 1987 04:43 UTC",62.9256,40.577
2011,1987-02-19 01:23:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Thu Feb 19, 1987 01:23 UTC",30.401,130.976
2012,1987-02-18 13:53:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Feb 18, 1987 13:53 UTC",62.9256,40.577
2013,1987-02-14 08:30:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Feb 14, 1987 08:30 UTC",45.9647,63.305
2014,1987-02-12 00:00:00+00:00,"SLC-4W, Vandenberg AFB, California, USA",Success,OK,"Thu Feb 12, 1987 00:00 UTC",34.742027,-120.572433
2015,1987-02-05 06:30:00+00:00,"Mu Pad, Uchinoura Space Center, Japan",Success,OK,"Thu Feb 05, 1987 06:30 UTC",,
2016,1987-02-01 23:30:00+00:00,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Feb 01, 1987 23:30 UTC",45.9647,63.305
2017,1987-01-29 06:14:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Partial Failure,Atrasado,"Thu Jan 29, 1987 06:14 UTC",62.9256,40.577
2018,1987-01-22 16:06:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jan 22, 1987 16:06 UTC",62.9256,40.577
2019,1987-01-22 07:00:00+00:00,"Site 107/1, Kapustin Yar, Russia",Success,OK,"Thu Jan 22, 1987 07:00 UTC",,
2020,1987-01-21 09:10:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jan 21, 1987 09:10 UTC",62.9256,40.577
2021,1987-01-14 09:04:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jan 14, 1987 09:04 UTC",62.9256,40.577
2022,1987-01-05 01:19:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Jan 05, 1987 01:19 UTC",62.9256,40.577
2023,1986-12-26 15:25:00+00:00,"Site 43/3, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Dec 26, 1986 15:25 UTC",62.9256,40.577
2024,1986-12-25 23:59:00+00:00,"Site 86/1, Kapustin Yar, Russia",Success,OK,"Thu Dec 25, 1986 23:59 UTC",,
2025,,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Dec 18, 1986",62.9256,40.577
2026,1986-12-17 17:02:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Dec 17, 1986 17:02 UTC",62.9256,40.577
2027,1986-12-12 18:35:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Dec 12, 1986 18:35 UTC",62.9256,40.577
2028,1986-12-10 07:30:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Dec 10, 1986 07:30 UTC",62.9256,40.577
2029,1986-12-05 02:30:00+00:00,"SLC-36B, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Dec 05, 1986 02:30 UTC",28.396837,-80.605659
2030,1986-12-02 07:00:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Dec 02, 1986 07:00 UTC",62.9256,40.577
2031,1986-11-24 21:43:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Nov 24, 1986 21:43 UTC",62.9256,40.577
2032,1986-11-21 02:00:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Nov 21, 1986 02:00 UTC",62.9256,40.577
2033,1986-11-20 12:09:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Nov 20, 1986 12:09 UTC",62.9256,40.577
2034,1986-11-15 21:35:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Nov 15, 1986 21:35 UTC",62.9256,40.577
2035,1986-11-13 06:10:00+00:00,"Site 132/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Nov 13, 1986 06:10 UTC",62.9256,40.577
2036,1986-10-27 12:40:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Oct 27, 1986 12:40 UTC",62.9256,40.577
2037,1986-10-22 08:00:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Oct 22, 1986 08:00 UTC",45.9647,63.305
2038,1986-10-20 08:49:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Oct 20, 1986 08:49 UTC",62.9256,40.577
2039,1986-10-15 09:29:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Oct 15, 1986 09:29 UTC",62.9256,40.577
2040,1986-10-15 05:24:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Failure,Atrasado,"Wed Oct 15, 1986 05:24 UTC",62.9256,40.577
2041,1986-10-06 05:40:00+00:00,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Success,OK,"Mon Oct 06, 1986 05:40 UTC",40.96,100.298
2042,1986-10-03 13:05:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Partial Failure,Atrasado,"Fri Oct 03, 1986 13:05 UTC",62.9256,40.577
2043,1986-09-30 18:33:00+00:00,"Site 32/1, Plesetsk Cosmodrome, Russia",Success,OK,"Tue Sep 30, 1986 18:33 UTC",62.9256,40.577
2044,1986-09-17 15:52:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Wed Sep 17, 1986 15:52 UTC",34.742027,-120.572433
2045,1986-09-10 01:45:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Sep 10, 1986 01:45 UTC",62.9256,40.577
2046,1986-09-05 09:12:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Fri Sep 05, 1986 09:12 UTC",62.9256,40.577
2047,1986-09-03 09:00:00+00:00,"Site 132/1, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Sep 03, 1986 09:00 UTC",62.9256,40.577
2048,1986-08-28 08:02:00+00:00,"Site 16/2, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Aug 28, 1986 08:02 UTC",62.9256,40.577
2049,1986-08-20 12:58:00+00:00,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Aug 20, 1986 12:58 UTC",45.9647,63.305
2050,1986-08-12 20:45:00+00:00,"LA-Y1, Tanegashima Space Center, Japan",Success,OK,"Tue Aug 12, 1986 20:45 UTC",30.401,130.976
2051,1986-08-04 05:08:00+00:00,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Mon Aug 04, 1986 05:08 UTC",45.9647,63.305
2052,1986-07-30 15:05:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Wed Jul 30, 1986 15:05 UTC",62.9256,40.577
2053,1986-07-30 08:30:00+00:00,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Jul 30, 1986 08:30 UTC",45.9647,63.305
2054,1986-07-28 21:08:00+00:00,"Site 32/2, Plesetsk Cosmodrome, Russia",Success,OK,"Mon Jul 28, 1986 21:08 UTC",62.9256,40.577
2055,1986-07-16 04:21:00+00:00,"Site 133/3, Plesetsk Cosmodrome, Russia",Partial Failure,Atrasado,"Wed Jul 16, 1986 04:21 UTC",62.9256,40.577
2056,1986-07-05 01:16:00+00:00,"Site 43/4, Plesetsk Cosmodrome, Russia",Success,OK,"Sat Jul 05, 1986 01:16 UTC",62.9256,40.577
2057,1986-06-19 21:09:00+00:00,"Site 41/1, Plesetsk Cosmodrome, Russia",Success,OK,"Thu Jun 19, 1986 21:09 UTC",62.9256,40.577
